fyear,gvkey,p_aaer,misstate,act,ap,at,ceq,che,cogs,csho,dlc,dltis,dltt,dp,ib,invt,ivao,ivst,lct,lt,ni,ppegt,pstk,re,rect,sale,sstk,txp,txt,xint,prcc_f,dch_wc,ch_rsst,dch_rec,dch_inv,soft_assets,ch_cs,ch_cm,ch_roa,issue,bm,dpi,reoa,EBIT,ch_fcf
1990,2184,,0,139.606,41.9,185.528,56.741,27.063,515.373,8.285,4.758,0,35.381,7.793,4.54,95.684,0,0,74.983,128.787,-9.457,60.879,0,14.527,8.716,664.823,0.048,2.178,2.85,4.615,8.375,-0.093931028,-0.079967282,0.008167916,0.015734046,0.640835885,0.295708932,-0.022507784,-0.093556997,1,0.8177485,1.0136296,0.07830085,-0.010736924,0.073289222
1990,2188,,0,8.996,1.778,11.973,3.595,1.481,9.402,1.586,1.015,3.582,2.442,0.233,0,3.251,0,0.994,4.803,8.378,0.966,7.801,0,-1.708,4.11,12.168,0.094,0,0.007,0.49,1.75,0.060027744,0.123082097,0.083652108,-0.00100887,0.696066149,-0.323750151,-0.539339567,0.073515119,1,1.295262115,1.041295842,-0.142654306,0.122191598,-0.134600025
1990,2189,,0,1203.2,423.2,4382.1,1180.6,273.5,4328.2,75.867,74,10,589.8,304.7,-463.5,468.3,2.2,0,831.4,2893.1,-463.5,7782,308.4,173.9,451.1,4899.2,1.4,74.6,6,65.5,14.75,0.009198509,-0.052291998,-0.007214944,0.012642501,0.299445471,-0.073189522,-0.284272171,-0.154202478,1,1.055013088,1.017817978,0.03968417,-0.089454828,-0.102295268
1990,2190,,0,176.374,26.254,427.356,218.7,39.781,185.099,28.416,0.5,0,99,29.286,65.474,38.442,10.764,0,77.386,206.651,65.474,403.36,2.005,302.536,86.191,596.805,4.863,3.381,41.925,2.855,41.25,0.007923855,0.071992588,0.025539116,0.017590154,0.360645457,0.154323551,0.013627504,0.001947195,1,0.186578624,0.996542931,0.707925009,0.257990996,-0.047854458
1990,2193,,0,383.79,94.713,1623.333,418.223,17.866,1979.388,65.972,50.893,283.339,694.647,54.92,12.94,60.5,84.159,0,314.169,1125.11,12.94,1268.966,80,-4.543,274.877,2113.358,44.748,0.456,7.279,83.198,8.625,-0.138667139,0.047497656,0.010708765,0.008156169,0.442784075,-0.002718402,0.670489128,0.067775479,1,0.73500308,1.369965951,-0.002798563,0.063706584,0.02431648
1990,2197,,0,170.929,22.537,257.107,190.187,63.974,174.87,12.121,0,0,0,12.425,22.418,43.031,0,0,59.305,66.92,24.055,185.651,0,167.888,42.247,329.246,0,6.4,18.649,0.197,20.75,-0.06047343,-0.011155487,-0.013720929,-0.011350987,0.447167911,0.013650005,0.107754099,0.001559544,0,0.756178414,0.985360655,0.652988833,0.16686049,0.008745646
1990,2201,,0,135.691,36.507,190.449,67.717,0.338,328.929,7.559,17.311,8,56.098,6.721,-1.465,115.535,0,0,61.735,122.732,-1.465,76.845,0,35.363,16.926,463.689,0.059,0,-1.096,7.382,7.5,-0.025624145,-0.008466532,0.00883908,-0.101062527,0.724288392,0.127420091,-0.211653645,-0.030173615,1,1.194461349,1.039004433,0.185682256,0.025313864,-0.017969053
1990,2205,,0,1.751,0.348,2.169,-2.647,0.745,5.578,2.417,0.926,0.044,0.341,0.347,0.614,0.266,0,0.269,3.959,4.3,1.181,1.861,0.516,-6.017,0.254,6.724,0,0,0.002,0.124,0.125,-0.147570703,0.355692531,-0.055474982,-0.003625816,0.479944675,-0.44016607,0.975837755,1.098688389,1,-7.034304207,1.449367698,-2.774089442,0.550619489,0.695794054
1990,2209,,0,0.39,0.886,5.604,1.148,0.233,0.508,12.333,3.083,0,0,0.276,-0.765,0,0.023,0,4.456,4.456,-0.765,5.218,0,-18.497,0.139,1.156,0.243,0,0,0.419,0.687,-0.06529148,-0.080717489,0.008251121,0,0.096895075,-6.484197219,-0.970019233,0.093912947,1,0.135492867,0.151757023,-3.300678087,-0.061741613,0.105829596
1990,2213,,0,259.533,157.199,329.148,56.361,30.994,1995.38,6.415,56,0,53.74,3.265,6.664,70.145,37.11,11.956,218.837,272.787,6.664,22.806,0,35.265,157.662,2042.153,1.674,0,3.67,13.142,12.375,0.076614184,-0.014605847,0.105998806,0.047472327,0.860804258,0.303370983,-0.358683536,0.012410639,1,0.709964808,0.949908663,0.107140253,0.071323538,0.026338412
1990,2214,,0,10.158,3.722,20.289,9.022,0.062,24.351,3.062,2.317,0.12,2.268,0.87,1.465,4.243,1.853,0,7.866,11.267,1.465,10.174,0,2.059,5.76,37.242,0,0,1.191,0.722,3,-0.118264187,0.074964235,0.021888412,-0.100143062,0.671644734,0.12068125,-0.180977979,0.024976917,1,0.982146745,0.776942155,0.101483563,0.166494159,-0.042584645
1990,2215,,0,169.83,48.373,206.514,92.768,11.352,193.45,2.941,32.304,0.087,11.41,3.786,5.786,82.591,0,0,95.747,113.746,6.716,51.295,0,68.706,72.552,279.297,0,3.629,5.154,4.097,25.5,0.017950933,0.011355344,0.028620419,0.057436797,0.810419633,0.220026028,-0.174976462,-0.023229926,1,1.236981645,0.958376391,0.332694152,0.077316792,-0.0310596
1990,2220,,0,147.165,18.647,213.177,81.059,2.01,113.136,7.837,28.23,86.524,42.71,10.539,10.712,63.165,4.394,0,84.659,132.118,10.712,91.616,0,57.735,70.5,286.673,1.597,3.906,6.493,7.165,18.5,0.09960003,0.082700677,0.056765527,0.049968556,0.725880372,0.230853807,0.017581582,0.001013141,1,0.559087408,0.82745752,0.270831281,0.114318149,-0.079868186
1990,2222,,0,9.361,0.157,16.726,8.194,8.129,9.04,18.085,0.237,0.334,4.833,1.621,-6.217,0.316,0,0,1.47,8.532,-6.217,12.789,0,-42.158,0.824,3.759,8.145,0,0,0.133,1.75,0.003065819,0.298470284,0.001405167,0.008878102,0.128781538,-0.169186305,0.880011088,-0.125102731,1,0.25890438,0.86058571,-2.520506995,-0.363745068,-0.184204643
1990,2230,,0,152.082,13.842,210.66,172.928,50.679,57.156,56.189,1.993,0,0,6.496,39.474,41.171,3.67,17.587,33.57,37.732,39.474,46.688,0,124.435,54.96,209.69,2.775,5.876,19.126,0.487,29,0.110833643,0.247601145,0.082107495,0.071304452,0.59628311,0.264060156,0.015108603,-0.002511703,1,0.106124588,1.132139063,0.590691161,0.280485142,-0.195465673
1990,2235,,0,3.593,0.858,6.969,0.811,0.129,8.092,9.009,0.725,0,3.55,0.494,-0.48,2.153,0,0,1.951,6.158,-0.541,9.292,0,-8.757,1.271,11.771,0,0,0,0.757,0.281,-0.103390915,0.171976967,-0.126551504,-0.047600768,0.55416846,-0.033040315,-0.036139643,0.085554457,0,0.320359831,1.123884977,-1.256564787,0.030994404,-0.060524632
1990,2237,,0,3.517,0.473,6.47,2.069,0.058,13.318,3.901,0.238,0.244,1.688,0.572,-0.447,0.035,0.005,0.05,1.973,4.401,-0.447,5.464,0,1.272,3.1,15.891,0,0,-0.19,0.212,1.5,-0.040118083,-0.086140338,0.009840285,-0.000151389,0.559041731,0.029400286,-0.246689162,-0.016888477,1,0.353584551,0.899055818,0.196599691,-0.06568779,0.070547271
1990,2239,,0,47.226,6.285,80.835,58.919,5.937,97.686,3.743,0.681,7.454,4.492,4.18,6.725,18.393,0,0,15.204,20.512,6.725,45.048,1.404,35.854,21.997,131.922,0,0.137,0.594,0.414,14,0.119210269,0.155173072,0.019132669,0.062181175,0.562429641,-0.06036874,0.380384668,-0.128197252,1,1.124365482,1.090939666,0.443545494,0.095664007,-0.195384752
1990,2240,,0,4.362,0.163,5.083,3.796,3.832,0.455,33.075,0.615,0,0,0.031,-0.97,0.325,0,1.482,1.222,1.222,-0.97,0.189,0.065,-3.229,0.14,1.432,4.195,0,0,0.08,1.469,-0.031202203,0.422759254,0.041297033,0.039767513,0.229392091,0.662820513,-2.174522517,0.004316391,1,0.07812762,2.158808933,-0.635254771,-0.175093449,-0.53410829
1990,2246,,0,8.842,0.179,11.877,8.648,3.931,3.07,2.734,0.085,0,1.216,0.418,0.276,2.185,0,3.638,1.791,3.229,0.276,3.499,0,3.241,2.573,11.101,0.169,0.197,0.1,0.15,4.75,0.017190992,0.23517277,0.016847172,0.004727523,0.468131683,0.076930674,-0.041801328,-0.008957674,1,0.665922304,0.842074809,0.272880357,0.044287278,-0.241963211
1990,2249,,0,14.182,2.056,43.339,5.387,4.85,27.064,17.252,1.25,2.566,30.168,1.844,-10.699,6.726,0.176,0.52,6.575,37.952,-21.185,13.858,0,-72.853,2.008,20.538,6.338,0,0,3.855,2,0.032623842,-0.230439629,-0.00897025,-0.008412875,0.636678281,-0.260078023,-0.342945379,-0.142957776,1,0.156126826,0.668387008,-1.681003253,-0.399870786,0.281056225
1990,2250,,0,0.109,0.066,0.324,0.097,0.007,0.2,13.099,0.02,0,0,0.009,0.004,0.052,0.125,0,0.227,0.227,0.006,0.165,0,-0.5,0.049,0.424,0,0,0.002,0.001,0.07,-0.154859967,0.05601318,-0.108731466,0,0.904320988,0.062790698,-0.266816335,-0.473622713,0,0.105787792,1.680555556,-1.543209877,0.027777778,-0.286655684
1990,2251,,0,2.37,0.364,2.711,1.531,0.621,0.995,3.052,0,0,0.59,0.05,0.209,0.694,0,0,0.487,1.157,0.337,0.377,0,-4.377,1.005,3.329,0.002,0.03,0.158,0.063,2.25,0.232634608,0.263049733,0.211672832,0.100287711,0.749538916,0.21976593,0.274381566,0.197499088,1,0.222950342,0.9504,-1.614533383,0.205828108,-0.054665023
1990,2252,,0,11.712,1.972,17.212,1.36,0.181,9.846,2.073,4.186,4.3,3.552,0.617,0.031,7.341,0,0,8.008,11.56,0.031,2.996,4.292,-1.379,3.829,18.275,0.05,0,0.025,0.707,5.25,0.386881464,-0.016480574,0.184417618,0.268206186,0.893678829,1.556104559,-0.180420353,-0.141806872,1,0.124962672,0.837138907,-0.080118522,0.044329538,-0.05891805
1990,2253,,0,3.945,1.705,4.208,1.456,0.285,6.425,2.37,0.45,0,0,0.247,-1.022,1.488,0,0,2.724,2.752,-1.022,3.412,0,-2.716,2.044,10.52,0,0,0,0.031,0.125,-0.020496745,-0.195563058,0.161321437,-0.008680974,0.883317491,-0.043963509,-0.366613196,-0.163885072,0,4.914767933,0.556972258,-0.645437262,-0.235503802,0.034723897
1990,2255,,0,1933.608,300.895,5889.534,920.693,83.893,2914.546,61.621,512.711,961.087,2755.624,210.063,51.095,844.47,0,0,1712.462,4968.831,51.095,1531.35,0,330.722,808.909,4832.264,48.78,0,72.4,398.213,9.375,-0.213899295,0.039784244,-0.015010509,0.004294832,0.845296928,0.731407303,0.133161687,0.000983108,1,1.593730276,0.528943537,0.056154188,0.088582221,-0.036315417
1990,2259,,0,46.069,6.592,294.929,135.329,24.04,88.094,9.117,9.966,1.47,78.978,9.93,22.938,6.972,0,0,32.067,159.6,22.938,355.276,0,91.876,13.31,127.498,0,7.176,8.737,5.02,30.375,-0.01576521,0.012688298,0.000990392,0.004511395,0.090611639,-0.116241751,-0.431614753,0.005839605,1,0.488678238,1.014546119,0.311519044,0.124419776,-0.009230737
1990,2264,,0,16.629,7.625,55.45,-4.95,1.002,53.896,4.048,44.215,0.278,0.981,3.997,-9.306,6.545,0,0.527,58.684,59.665,-8.102,35.925,0.735,-18.563,7.183,69.584,3.5,0,-0.62,6.096,0.25,-0.159116766,-0.153412277,-0.079237906,-0.0090054,0.600685302,,,,1,-4.891304348,,-0.334770063,-0.04735798,
1990,2265,,0,31.389,4.914,61.872,41.136,5.557,76.9,3.253,2.279,2,6.23,3.434,8.729,12.014,0.142,3.85,12.006,20.736,8.729,47.137,0,33.704,13.117,109.25,0,1.623,5.093,0.843,17.625,0.05127763,0.16597124,0.001413842,0.058364082,0.444061934,0.083994479,0.275967395,0.052078727,1,0.717478582,1.180557407,0.544737523,0.237021593,-0.113124591
1990,2267,,0,206.246,19.105,550.735,398.736,28.793,149.433,17.83,42.117,34.104,19.459,9.471,53.21,81.214,181.831,22.814,117.626,151.999,53.21,192.936,0,300.241,76.735,512.884,0,10.842,15.852,4.464,49.9999,0.049410338,0.088605078,0.03418981,0.023889148,0.700266008,0.155675414,0.056169289,0.000161214,1,0.447265009,1.008391143,0.54516419,0.133505225,-0.074618968
1990,2269,,0,647.983,69.709,1035.781,573.589,228.219,912.929,53.243,228.519,0,0,33.003,140.108,0,126.697,191.522,437.343,462.192,140.108,232.95,0,507.817,392.412,1162.712,30.567,77.035,85.477,10.497,51.625,-0.004991628,0.093118382,0.023716047,0,0.675139822,0.169196429,0.169713044,0.001969576,1,0.208678752,0.990117968,0.490274489,0.22792656,-0.076349143
1990,2270,,0,112.36,9.363,292.513,148.803,46.901,157.258,95.739,7.097,0,30.638,12.068,-1.919,22.586,8.231,0.464,37.718,68.356,-8.972,198.938,75.354,-56.587,40.616,174.797,41.288,0,0.434,4.98,2.5,0.005140518,0.060864721,0.025138473,0.001540745,0.420771043,0.124316024,-3.066177247,-0.021663607,1,0.621702754,0.850356378,-0.193451231,-0.012163562,-0.058361451
1990,2271,,0,252.636,59.248,496.319,155.409,22.331,528.543,11.905,28.506,34.023,124.052,18.205,1.037,62.544,0,0,165.725,340.91,2.242,244.672,0,139.384,144.474,672.696,0,1.451,0.783,14.8,13.75,0.148376945,0.088342755,0.013498672,0.008358293,0.658274215,-0.124374694,-0.323298075,-0.032449912,1,0.949388787,0.939108081,0.280835511,0.035914402,-0.121880429
1990,2277,,0,3.392,0.869,26.696,11.032,2.464,9.572,2.19,0.785,2.45,9.948,2.339,-1.204,0,0.081,0,2.636,15.664,-1.204,40.347,0,8.994,0.72,12.288,0,0.169,-0.555,1.079,7.25,-0.044396237,-0.121893292,-0.03351224,0,0.037795925,-0.175175175,0.085170473,-0.057768797,1,0.694819713,0.985894186,0.336904405,-0.025471981,0.064032315
1990,2282,,0,46.245,6.902,287.254,241.826,25.227,370.925,31.262,0.4,0,1.6,17.409,33.635,7.155,0,18.886,38.477,45.428,35.885,342.013,0,110.723,11.103,501.305,2.008,6.956,20.247,0.226,18.25,0.008844728,0.081847501,0.018112894,-0.000156964,0.094334631,0.09462395,0.019946735,0.021075979,1,0.42386093,1.019502305,0.385453292,0.196195701,-0.060347109
1990,2283,,0,55.949,14.45,86.08,48.251,4.665,93.318,1.282,4.53,44.412,6.659,2.742,1.876,34.276,0,0.115,29.716,37.828,1.876,22.108,0.001,0.155,14.623,137.113,0,0.432,0.615,1.759,5,0.02111989,0.042787112,-0.004521441,0.048331826,0.750023234,0.057874449,-0.109995155,-0.033046534,1,4.937456507,0.962992368,0.001800651,0.049372677,-0.072128885
1990,2285,,0,8770,2586,14591,6973,3326,23355,343.574,4,15,311,678,1385,3332,0,781,7132,7618,1385,9711,0,4840,2057,27595,27,479,587,28,45.375,-0.113818221,-0.019232839,0.014496394,-0.115540565,0.424028511,0.364736947,-0.721644231,0.024217821,1,0.447283354,1.114303234,0.331711329,0.137070797,0.070185511
1990,2289,,0,74.209,13.52,243.768,112.947,0.005,259.252,5.106,51.013,5.892,43.046,17.378,-4.709,33.614,1.471,0,75.182,130.821,-4.709,258.956,0,63.84,27.73,291.738,0.103,0,-2.362,9.663,16,-0.004200843,-0.014878319,0.01520514,-0.041749368,0.315976666,-0.196019792,-0.704645247,-0.087549289,1,1.382527908,0.891316208,0.261888353,0.010633061,-0.07172123
1990,2290,,0,997.583,344.384,4784.77,1558.402,25.946,3318.35,37.949,176.731,649.917,1934.504,212.89,75.27,484.972,0,0,758.372,3209.239,75.27,5273.657,17.129,1463.531,412.558,4185.92,0,0.14,46.13,152.153,26,0.028366842,-0.002419295,-0.002018506,0.013561179,0.253295561,-0.026660662,-0.064271011,-0.052164657,1,1.579449747,1.108594881,0.305872801,0.057171609,-0.040663822
1990,2293,,0,94.188,2.429,151.944,121.305,63.815,8.211,21.524,0,0,0,2.83,-27.424,2.258,0,55.397,30.639,30.639,-27.424,40.072,0,66.554,22.8,-1.632,0,2.772,-18.7,0,2.375,-0.016213787,-0.126582582,-0.012169328,-0.042349981,0.4151003,-0.996283844,-17.35969922,-0.267481404,0,2.372969219,0.919414724,0.438016638,-0.303559206,-0.138434345
1990,2294,,0,136.875,3.096,186.171,43.164,61.828,146.261,18.529,1.811,2.871,86.529,21.985,-34.804,9.973,0,0,55.959,143.007,-34.804,137.062,0,-11.432,57.768,261.927,2.144,0,-2.824,5.703,5,-0.087760523,-0.190252397,-0.073465125,-0.041626245,0.449812269,-0.043234607,0.609288535,-0.065287004,1,0.465907496,0.829417373,-0.061405912,-0.171482132,0.174519794
1990,2299,,0,1.878,0.548,2.001,0.455,0.754,0.512,3.85,0.7,0.118,0.118,0.093,-0.863,0.169,0,0,1.428,1.546,-0.863,0.688,0,-5.577,0.938,1.885,0.063,0,0.001,0.091,0.375,-0.236418746,-0.228025181,-0.06155281,0.013989275,0.579710145,-0.216090167,-0.215072541,-0.437316643,1,0.315151515,0.693721818,-2.787106447,-0.385307346,-0.199114013
1990,2302,,0,0.464,0.06,1.907,0.963,0.321,0.01,1.533,0.042,0.251,0.706,0.116,0.011,0,0.129,0,0.133,0.839,0.013,1.482,0,-0.677,0.134,0.424,0.73,0,0.002,0.05,2.312,-0.014814815,0.140388007,-0.001410935,0,0.155217619,1.366666667,0.148429036,0.138237743,1,0.271704288,1.849401004,-0.355007866,0.03408495,-0.047266314
1990,2304,,0,2.628,1.13,21.364,15.77,0.009,6.7,0.424,0,0,0,1.284,-0.745,0.073,0,0,1.377,5.594,-0.745,32.32,0,2.932,2.416,7.307,0,0,-0.433,0,15.5,0.050852626,-0.020125255,0.107663078,0.001548097,0.122589403,1.340962167,-3.419489945,-0.012501318,0,2.39957395,0.523945665,0.137240217,-0.055139487,0.008068867
1990,2308,,0,40.502,5.73,65.77,30.327,7.906,22.891,3.821,0.903,0,2.056,3.345,4.942,0,2.383,0,33.387,35.443,4.942,19.513,0,17.89,30.135,93.927,1.95,0,1.579,0.363,11.75,-0.0229766,0.153240633,0.148165411,0,0.742405352,0.218938799,0.042732788,-0.026677676,1,0.675483734,0.778279903,0.272008515,0.104667782,-0.153862089
1990,2309,,0,11.106,0.787,14.218,8.162,0.341,6.121,1.297,2.328,2,2.218,0.463,0.327,7.399,0,0,3.674,6.056,0.327,6.514,0,4.656,2.848,12.712,0,0,0.053,0.489,3,0.011788374,0.006917728,0.02040024,-0.02717679,0.791250528,0.093573944,-0.361201495,0.018727224,1,2.09766127,1.402197233,0.327472218,0.061119707,0.012282497
1990,2316,,0,2026.147,558.185,5284.261,1841.531,161.753,5244.257,147.271,756.831,12.749,1339.764,189.236,363.596,665.459,75.915,0,1847.026,3425.337,363.596,3009.025,0.031,1947.196,919.811,7632.837,5.241,100.308,212,191.412,29.875,0.022395339,0.032837555,-0.004593261,0.000284495,0.646388208,0.016158209,0.210252242,0.085004805,1,0.418556301,0.979343986,0.368489747,0.14514953,0.051076069
1990,2327,,0,10.432,0.892,14.474,11.861,1.788,12.521,2.631,0.21,0,0.227,0.428,-0.646,4.843,0.064,0,2.046,2.613,-0.646,7.819,0,7.23,3.169,17.589,0,0.009,-0.072,0.071,2.25,-0.003539943,0.007488342,0.053235304,-0.041185881,0.625673622,-0.18892964,-0.402268627,-0.054969237,0,2.00363191,0.831850644,0.499516374,-0.044700843,-0.062902073
1990,2328,,0,318.184,132.211,3019.013,756.474,1.667,930.194,38.999,231.33,200,1074.025,118.976,79.616,106.533,38.721,0,470.93,2126.364,95.44,3707.568,136.175,161.502,203.868,1258.546,8.623,7.278,31.845,115.249,20,0.017557577,0.008731479,0.005933241,0.005728062,0.161921462,-0.0006273,0.059857497,0.038033504,1,0.96986333,1.066626242,0.053494967,0.080335527,0.023741442
1990,2334,,0,4.222,0.75,6.971,3.282,0.272,6.813,33.124,0.728,1,2.136,0.564,0.289,2.746,0,0,1.549,3.685,0.461,6.282,0.004,-6.217,1.182,10.83,0.642,0,0.247,0.35,0.031,0.14388249,0.290769488,0.003505258,0.167417793,0.571797447,0.428250529,0.142017706,0.074459388,1,3.196201176,1.327248531,-0.891837613,0.151771625,-0.244533467
1990,2336,,0,255.7,75.9,1501.4,425.1,181.6,110.9,51.092,18.3,70,107.9,120.7,49.7,12.5,0,0,94.2,407.9,49.7,2101.7,668.4,117.8,61.6,359.2,3.6,0,59.1,15.3,14.5,-0.012006861,0.013078902,0.003216124,0,0.054016252,0.203596878,-0.088898177,0.015952018,1,0.573812757,1.060324263,0.078460104,0.082656188,0.004073756
1990,2337,,0,282.955,111.212,2297.863,935.473,18.408,931.151,35.654,10.2,114.208,487.971,117.485,87.4,107.428,0,0,223.273,1101.657,78.354,2631.062,74.055,616.403,151.434,1380.402,0,41.54,52.274,46.988,21.25,0.002546882,0.045614279,-0.000498464,0.00011916,0.163988454,-0.045481711,-0.137960138,-0.035225656,1,1.234707433,0.954197841,0.268250544,0.077296166,-0.070567608
1990,2338,,0,1239.833,223.513,2161.077,647.783,508.738,2176.698,153.1,96.811,3.086,604.006,76.176,152.737,253.405,25.456,0,589.157,1330.858,204.035,1236.362,173.179,40.691,423.113,2457.295,256.683,99.511,62.291,122.46,9,-0.016515825,-0.034981288,-0.009373358,-0.017231882,0.37051572,0.190309038,-0.09747971,-0.020760271,1,0.470123376,0.77466324,0.018829038,0.179903817,0.054516441
1990,2340,,0,6.733,1.146,7.414,2.326,0.315,20.383,4.317,2.411,30.093,0.548,0.167,-0.175,1.128,0,0,4.54,5.088,-0.175,1.406,0,-5.143,4.579,25.796,0,0,0.011,0.342,1.5,-0.123293243,-0.047876358,-0.248097147,-0.000697229,0.881845158,0.001973023,1.633055941,-0.148469845,1,0.359200062,1.012710428,-0.693687618,0.024008632,-0.0611237
1990,2342,,0,10.597,0.801,25.564,22.064,9.653,19.188,2.874,0.071,0,0.132,1.126,4.347,0.549,0.858,5.512,2.587,3.5,4.347,27.394,0,17.406,0,26.413,0.044,0.174,2.64,0.038,23.125,0.001857854,0.154490845,0,0.000495428,0.089892036,0.05055286,0.018983551,-0.011795627,1,0.331982922,1.158857135,0.680879362,0.274800501,-0.142972153
1990,2345,,0,7.776,2.361,11.743,-3.011,0.06,20.381,6.098,1.764,0,8.868,0.658,-4.519,4.291,0,0,5.886,14.754,-4.674,6.826,0,-6.472,3.232,23.591,0,0,-0.011,1.906,0.5,-0.365241475,-0.254861231,-0.21533668,-0.222021888,0.866218173,-0.35520944,-0.49760999,-0.141010189,0,-0.987536897,0.742130232,-0.551136847,-0.236651622,0.166118516
1990,2346,,0,92.685,5.902,204.414,132.309,29.66,117.301,16.97,0.107,0,34.248,10.772,8.416,11.597,10.365,3.478,26.611,72.105,8.416,114.238,0,129.834,48.995,201.217,0.63,2.259,6.049,3.419,8.75,0.001219845,0.034458194,0.011325045,-0.002532399,0.504437074,0.082869198,0.006865081,0.002133788,1,0.891044701,0.982679987,0.635152191,0.087489115,-0.033218831
1990,2352,,0,94.037,8.236,147.197,100.929,38.384,78.694,7.156,1.579,0.484,3.298,6.258,15.01,17.681,0,6.724,26.24,43.413,15.01,87.875,2.855,96.681,25.185,191.161,0.17,0.527,10.606,0.646,26.5,0.018615092,0.038507761,0.016680682,0.026973478,0.38341814,0.094103947,-0.031987055,-0.019004372,1,0.532230584,1.059110076,0.656813658,0.178413962,-0.00144359
1990,2356,,0,21.052,4.057,24.2,1.39,0.829,35.477,2.816,12.5,0.25,5,0.563,-3.195,13.588,0,0,17.81,22.81,-3.195,2.802,0,-12.007,6.296,46.736,0,0,0,1.892,1.5,-0.137529562,-0.145170093,-0.024902472,-0.013704445,0.928057851,-0.214322454,-0.286721186,-0.044925546,1,0.329072088,0.771823064,-0.496157025,-0.053842975,0.10672488
1990,2362,,0,132.15,19.917,217.408,114.469,0.45,298.2,20.717,46.756,0,0.386,8.611,11.201,18.228,0,0,96.24,102.939,11.201,80.557,0,29.544,94.193,383.557,22.359,0.72,7.161,2.975,12.5,0.175651104,0.15228696,0.106875649,0.018063719,0.71055343,0.415030939,0.419956194,-0.022915939,1,0.442029251,1.084250606,0.135891964,0.098142663,-0.149831855
1990,2375,,0,26.744,2.887,49.33,41.577,2.172,56.137,9.669,0,0,0,3.279,3.829,13.564,0,0,4.49,7.753,3.829,87.082,0,31.908,9.531,73.063,0.206,0.379,2.433,0,5.375,0.030208387,0.070534023,-0.03360811,0.046797399,0.505453071,0.113921031,0.503458201,0.013929376,1,0.800005773,1.084020542,0.646827488,0.12694101,-0.053023399
1990,2376,,0,106.34,1.054,111.936,99.238,94.987,35.677,4.887,0,0,0,5.448,-1.476,1.587,0.2,94,1.054,12.698,-1.476,56.455,0,84.888,9.753,41.622,0,0,1.565,0,12.25,-0.142111657,-0.017112198,-0.025153807,-0.103434113,0.10799028,-0.333996381,-1.224919026,0.06088434,0,1.657675716,0.881318144,0.758361921,0.000795097,0.085837689
1990,2390,,0,20.01,3.796,24.835,16.444,3.97,57.804,4.177,0,0,0,1.327,3.917,8.622,0,0,8.391,8.391,3.917,19.258,0,9.185,6.371,84.344,0,0.01,2.404,0,16.5,0.051066003,0.084599345,0.034682327,0.004553385,0.645862694,0.175785814,0.034690648,-0.008307049,0,0.238593799,1.06136335,0.36984095,0.254519831,-0.066641134
1990,2393,,0,202.218,43.449,535.04,271.383,9.453,829.03,14.464,19.943,0,75,41.389,35.375,70.143,0,0,118.136,263.657,35.375,606.863,0,227.992,93.433,1002.857,0,0.462,18.29,14.213,32.875,-0.049612358,0.015025697,0.004332686,-0.057388927,0.372493645,0.169715031,0.426522884,0.101954908,0,0.57072706,0.975985892,0.426121412,0.126865281,0.086095253
1990,2396,,0,36.722,4.148,58.078,29.067,0.114,43.165,2.068,12.217,0.55,8.517,2.231,1.179,24.027,4.179,0,16.787,29.011,1.179,37.965,0,25.91,9.645,70.214,0.004,0.164,0.689,1.758,15,-0.008575764,-0.029388482,0.030114124,-0.056633023,0.747994077,-0.110596681,0.225568661,0.029426418,1,0.937040619,1.386908458,0.446124178,0.062433279,0.029553401
1990,2402,,0,2.316,0,4.465,3.744,2.227,1.238,3.534,0,0,0,0.022,0.293,0,1.2,1.862,0.345,0.721,0.293,0.199,0,1.168,0,1.656,0,0,0.102,0.001,2.094,0.010475343,-0.106334618,0,0,0.46181411,-0.533521127,-0.557333462,-0.235103493,0,0.505932546,1.285714286,0.261590146,0.08868981,-0.138353592
1990,2403,,0,5670,530,9215,5418,1958,2630,523.819,397,0,231,244,1748,1366,14,1362,2821,3797,1748,4271,0,5367,1776,10300,145,540,776,72,67,0.050474255,0.033762421,0.022357724,0.02563234,0.502007596,0.18052634,0.010404763,0.088223242,1,0.154377126,0.907080216,0.582419967,0.281714596,0.079268293
1990,2406,,0,358.323,205.407,1909.53,923.145,18.209,998.72,59.976,61.553,15.519,492.352,69.637,54.892,209.649,10.082,0,272.958,969.789,54.892,2080.849,0,587.137,126.12,1160.414,0.123,0,26.243,55.088,15.625,-0.03043621,0.01308387,-0.025553318,-0.002742001,0.23583552,-0.132450474,-0.005706116,-0.025556981,1,0.985082033,1.047937531,0.307477233,0.071338497,-0.047773109
1990,2408,,0,345.5,233.6,3584.4,1330.5,0,1082.9,105.698,170.3,270.7,1272.5,303.5,193.2,0,30.8,0,496.6,2094.5,193.2,4991.2,159.4,509.8,304.7,1852.6,37.2,14,134.8,151.2,19.25,-0.005626998,0.03339254,-0.008269982,0,0.124009597,0.161901822,0.23238236,0.000515574,1,0.653909091,0.989523245,0.14222743,0.133690436,-0.026515098
1990,2411,,0,7721,1790,35929,18501,2522,13511,614.591,1075,672,7819,3386,3640,400,185,1701,8395,17267,3640,44075,0,14082,4475,23019,287,1762,1741,1041,60.875,-0.00456381,0.014936107,-0.008436134,-0.002848924,0.175818976,-0.001327339,0.006696561,0.011626562,1,0.494504255,0.972750978,0.391939659,0.178741407,0.006444653
